id,ra,dec,zspec,q_zsp
VANDELS_UDS_292237,34.425690,-5.344750,3.6078,4
VANDELS_UDS_293345,34.424030,-5.342300,4.0897,4
VANDELS_UDS_295360,34.419800,-5.337070,3.1988,2
VANDELS_UDS_145961,34.416660,-5.336510,2.481,1
VANDELS_UDS_294371,34.432390,-5.339020,4.0918,3
VANDELS_UDS_146022,34.434360,-5.335670,3.8068,3
VANDELS_UDS_300404,34.431160,-5.324010,4.58,3
VANDELS_UDS_297158,34.451730,-5.331970,3.9053,3
VANDELS_UDS_300126,34.472620,-5.324070,2.7816,3
VANDELS_UDS_297366,34.442330,-5.331950,3.7278,3
VANDELS_UDS_300635,34.437550,-5.323230,3.5862,3
VANDELS_UDS_302993,34.441340,-5.316500,3.724,4
VANDELS_UDS_304073,34.449870,-5.312350,4.3809,3
VANDELS_UDS_296079,34.497210,-5.335380,4.4394,3
VANDELS_UDS_146648,34.507340,-5.332810,3.1919,4
VANDELS_UDS_146624,34.505200,-5.330710,1.2887,4
VANDELS_UDS_147791,34.503830,-5.327610,2.5221,4
VANDELS_UDS_147954,34.501780,-5.324400,1.5372,4
VANDELS_UDS_148365,34.502610,-5.324130,2.3662,3
VANDELS_UDS_149037,34.506820,-5.320390,1.539,3
VANDELS_UDS_148065,34.483770,-5.326280,2.999,2
VANDELS_UDS_302862,34.485220,-5.316320,4.446,3
VANDELS_UDS_303662,34.485600,-5.314940,3.709,2
VANDELS_UDS_304926,34.494060,-5.311320,3.0852,2
VANDELS_UDS_149840,34.514970,-5.317440,2.6768,2
VANDELS_UDS_150302,34.521750,-5.315480,3.9206,4
VANDELS_UDS_306827,34.509170,-5.305430,2.7076,4
VANDELS_UDS_154301,34.513150,-5.292430,1.6256,14
VANDELS_UDS_302043,34.475780,-5.319200,3.2981,2
VANDELS_UDS_302162,34.476410,-5.318530,3.4588,4
VANDELS_UDS_304954,34.484910,-5.310870,3.5964,3
VANDELS_UDS_153117,34.461930,-5.301290,3.57,1
VANDELS_UDS_154450,34.468280,-5.294930,2.5899,2
VANDELS_UDS_312333,34.473210,-5.290440,,0
VANDELS_UDS_154356,34.499190,-5.294960,2.543,4
VANDELS_UDS_155247,34.492580,-5.291260,2.5042,4
VANDELS_UDS_313029,34.497060,-5.288140,4.3763,2
VANDELS_UDS_313141,34.508790,-5.288770,3.6054,3
VANDELS_UDS_155398,34.487050,-5.290500,3.06,1
VANDELS_UDS_155522,34.491950,-5.289270,2.4804,4
VANDELS_UDS_156360,34.496830,-5.283620,1.4308,3
VANDELS_UDS_000184,34.489560,-5.275800,4.3722,4
VANDELS_UDS_000129,34.488360,-5.276100,3.6402,4
VANDELS_UDS_000239,34.491050,-5.275390,4.5418,3
VANDELS_UDS_000953,34.494970,-5.271540,3.5366,2
VANDELS_UDS_295398,34.410820,-5.336820,4.0935,4
VANDELS_UDS_147030,34.415340,-5.331150,2.4797,3
VANDELS_UDS_148902,34.428570,-5.322380,2.5605,4
VANDELS_UDS_300605,34.421900,-5.322280,4.0223,4
VANDELS_UDS_300997,34.402690,-5.322260,3.9577,3
VANDELS_UDS_302124,34.392280,-5.318990,4.398,3
VANDELS_UDS_304708,34.402460,-5.311270,4.6203,3
VANDELS_UDS_306754,34.409380,-5.305710,3.2079,4
VANDELS_UDS_303406,34.422810,-5.315760,3.8014,1
VANDELS_UDS_151548,34.440190,-5.307350,1.0966,4
VANDELS_UDS_152636,34.442820,-5.304020,2.4778,4
VANDELS_UDS_307055,34.439400,-5.304910,3.0943,3
VANDELS_UDS_152568,34.443000,-5.303620,2.4792,4
VANDELS_UDS_151170,34.417090,-5.309460,1.0622,4
VANDELS_UDS_306670,34.419830,-5.306570,3.719,4
VANDELS_UDS_306616,34.425770,-5.306470,4.0891,3
VANDELS_UDS_150087,34.390760,-5.315990,2.3882,2
VANDELS_UDS_305129,34.391120,-5.310680,3.7205,4
VANDELS_UDS_150524,34.386030,-5.313160,2.3929,3
VANDELS_UDS_306071,34.386990,-5.308080,4.1936,9
VANDELS_UDS_306930,34.386990,-5.305500,3.6206,3
VANDELS_UDS_306676,34.406320,-5.305800,4.007,1
VANDELS_UDS_152744,34.393010,-5.303280,2.7243,3
VANDELS_UDS_304648,34.375860,-5.312220,3.983,2
VANDELS_UDS_305866,34.371280,-5.308440,3.986,1
VANDELS_UDS_153142,34.389990,-5.301310,2.391,4
VANDELS_UDS_310284,34.394100,-5.295390,3.987,3
VANDELS_UDS_312430,34.412880,-5.290050,3.9788,3
VANDELS_UDS_313223,34.406580,-5.288330,3.9804,3
VANDELS_UDS_313129,34.422890,-5.288690,4.0517,3
VANDELS_UDS_155596,34.394440,-5.288340,1.708,14
VANDELS_UDS_000090,34.418200,-5.276420,3.237,3
VANDELS_UDS_000479,34.405090,-5.274130,4.0665,1
VANDELS_UDS_312553,34.454440,-5.289150,3.5902,2
VANDELS_UDS_155834,34.464420,-5.288540,3.3368,4
VANDELS_UDS_155581,34.460910,-5.288440,1.288,4
VANDELS_UDS_156176,34.456790,-5.287030,2.9317,4
VANDELS_UDS_311426,34.439660,-5.292850,2.9884,2
VANDELS_UDS_156231,34.445250,-5.286560,2.9341,4
VANDELS_UDS_156437,34.447490,-5.284810,1.2883,4
VANDELS_UDS_316009,34.452530,-5.280550,4.0151,3
VANDELS_UDS_315235,34.473700,-5.282530,3.5976,3
VANDELS_UDS_001001,34.490770,-5.271480,3.0932,4
VANDELS_UDS_002448,34.491610,-5.263040,3.387,1
VANDELS_UDS_002198,34.466850,-5.264230,3.1009,3
VANDELS_UDS_002225,34.473680,-5.264370,2.743,4
VANDELS_UDS_002825,34.470820,-5.260940,3.089,3
VANDELS_UDS_001428,34.441440,-5.268900,2.7851,4
VANDELS_UDS_001516,34.437670,-5.268260,3.2382,4
VANDELS_UDS_001585,34.434190,-5.267800,2.3077,9
VANDELS_UDS_001682,34.422500,-5.267220,3.9729,3
VANDELS_UDS_001526,34.418710,-5.268090,3.9855,2
VANDELS_UDS_002935,34.433110,-5.259970,4.8016,2
VANDELS_UDS_003269,34.432230,-5.258260,2.875,3
VANDELS_UDS_003056,34.425020,-5.259390,,-10
VANDELS_UDS_003572,34.431960,-5.256480,3.5546,1
VANDELS_UDS_003618,34.429870,-5.256120,,20
VANDELS_UDS_003844,34.460200,-5.255300,2.593,3
VANDELS_UDS_004118,34.466440,-5.253320,3.344,1
VANDELS_UDS_004023,34.443270,-5.253720,3.2478,4
VANDELS_UDS_005383,34.447080,-5.245100,4.6534,2
VANDELS_UDS_028951,34.438030,-5.246130,4.6039,1
VANDELS_UDS_312340,34.537720,-5.290650,3.215,2
VANDELS_UDS_312851,34.548460,-5.289560,4.5512,3
VANDELS_UDS_314745,34.544380,-5.284420,3.1086,2
VANDELS_UDS_315878,34.550470,-5.281010,3.782,3
VANDELS_UDS_155612,34.526300,-5.289070,3.5411,9
VANDELS_UDS_316156,34.542350,-5.280290,4.5809,3
VANDELS_UDS_157594,34.535820,-5.279710,3.2114,4
VANDELS_UDS_000572,34.544250,-5.273510,3.637,1
VANDELS_UDS_000541,34.538150,-5.273670,3.512,4
VANDELS_UDS_000632,34.574350,-5.273740,3.2489,4
VANDELS_UDS_001916,34.569380,-5.265860,2.8622,2
VANDELS_UDS_002059,34.574890,-5.264850,4.3585,4
VANDELS_UDS_001404,34.558720,-5.268810,3.5355,3
VANDELS_UDS_001413,34.559080,-5.268610,3.6431,2
VANDELS_UDS_001004,34.545910,-5.271090,3.535,3
VANDELS_UDS_002646,34.567390,-5.262630,1.4623,4
VANDELS_UDS_028170,34.569100,-5.260550,4.585,4
VANDELS_UDS_004029,34.562710,-5.255730,1.1096,4
VANDELS_UDS_001563,34.528900,-5.268000,3.5375,2
VANDELS_UDS_002893,34.524370,-5.260430,3.5692,4
VANDELS_UDS_002786,34.547960,-5.260910,,0
VANDELS_UDS_003685,34.548410,-5.255530,4.6323,4
VANDELS_UDS_003949,34.546460,-5.254470,2.46,1
VANDELS_UDS_004043,34.540570,-5.253590,2.8486,2
VANDELS_UDS_004674,34.552470,-5.250330,1.2897,4
VANDELS_UDS_005727,34.546430,-5.243700,,0
VANDELS_UDS_004734,34.538380,-5.249180,4.772,4
VANDELS_UDS_005139,34.535910,-5.246470,4.7126,3
VANDELS_UDS_005273,34.530160,-5.245850,3.6037,4
VANDELS_UDS_006692,34.535630,-5.237960,3.7663,4
VANDELS_UDS_001999,34.584290,-5.265290,3.158,1
VANDELS_UDS_027910,34.583700,-5.265280,3.1528,29
VANDELS_UDS_003416,34.584220,-5.258470,1.2606,4
VANDELS_UDS_002654,34.589930,-5.261510,3.7724,4
VANDELS_UDS_002807,34.590690,-5.260550,3.1515,1
VANDELS_UDS_003929,34.589100,-5.254580,2.495,3
VANDELS_UDS_028286,34.581640,-5.258500,4.936,29
VANDELS_UDS_003491,34.580500,-5.256750,3.29,1
VANDELS_UDS_007887,34.562320,-5.231580,2.5859,4
VANDELS_UDS_008572,34.577930,-5.227450,4.0816,3
VANDELS_UDS_008816,34.553620,-5.226270,3.185,2
VANDELS_UDS_009385,34.583170,-5.223140,3.3471,1
VANDELS_UDS_002527,34.498480,-5.262440,3.22,2
VANDELS_UDS_002440,34.492950,-5.262830,3.4884,1
VANDELS_UDS_003664,34.508270,-5.256010,3.703,4
VANDELS_UDS_005621,34.497750,-5.244210,2.53,3
VANDELS_UDS_006250,34.506250,-5.240340,3.703,4
VANDELS_UDS_006039,34.525400,-5.242710,1.1469,4
VANDELS_UDS_006721,34.528140,-5.237820,3.693,4
VANDELS_UDS_006967,34.523420,-5.236570,3.6972,4
VANDELS_UDS_007598,34.515240,-5.234510,1.17,4
VANDELS_UDS_009143,34.470470,-5.224460,4.4259,2
VANDELS_UDS_009573,34.539590,-5.222110,3.762,1
VANDELS_UDS_013210,34.550650,-5.202030,3.3022,2
VANDELS_UDS_013965,34.559350,-5.198380,3.1219,29
VANDELS_UDS_014006,34.560560,-5.198340,4.2118,3
VANDELS_UDS_014543,34.561500,-5.196280,1.1368,4
VANDELS_UDS_015321,34.563380,-5.191230,3.3096,1
VANDELS_UDS_015609,34.502990,-5.189570,3.1384,3
VANDELS_UDS_015872,34.516100,-5.188460,2.2999,4
VANDELS_UDS_032490,34.513230,-5.184540,4.16,9
VANDELS_UDS_032625,34.511190,-5.181940,4.154,4
VANDELS_UDS_017507,34.517940,-5.179000,3.2064,4
VANDELS_UDS_017844,34.538520,-5.177010,3.1313,1
VANDELS_UDS_017629,34.551490,-5.178600,2.7333,14
VANDELS_UDS_018275,34.522290,-5.174710,3.6057,2
VANDELS_UDS_019286,34.528270,-5.169290,3.3291,4
VANDELS_UDS_019716,34.541590,-5.169130,1.0426,4
VANDELS_UDS_019380,34.538550,-5.169000,4.3698,4
VANDELS_UDS_019341,34.536640,-5.168970,3.5995,23
VANDELS_UDS_020876,34.547980,-5.161510,1.0432,4
VANDELS_UDS_020394,34.535880,-5.163310,3.3018,4
VANDELS_UDS_021099,34.544830,-5.160010,1.0443,4
VANDELS_UDS_309597,34.365580,-5.297970,3.7292,3
VANDELS_UDS_153822,34.363830,-5.298150,,20
VANDELS_UDS_154207,34.354260,-5.295090,1.8946,3
VANDELS_UDS_157161,34.371850,-5.282070,2.6327,4
VANDELS_UDS_157391,34.375150,-5.280860,3.5176,4
VANDELS_UDS_311890,34.356370,-5.291950,3.9861,1
VANDELS_UDS_313639,34.348270,-5.287470,3.5282,3
VANDELS_UDS_156588,34.365280,-5.285260,2.4779,3
VANDELS_UDS_000366,34.367420,-5.274650,5.5235,4
VANDELS_UDS_000493,34.361670,-5.274040,3.987,4
VANDELS_UDS_001097,34.365860,-5.270480,4.0893,2
VANDELS_UDS_000198,34.397530,-5.275830,3.248,1
VANDELS_UDS_000865,34.399050,-5.271920,4.6255,3
VANDELS_UDS_002483,34.402480,-5.263690,1.4215,4
VANDELS_UDS_002456,34.400370,-5.262680,3.7234,3
VANDELS_UDS_000957,34.373380,-5.271430,4.801,3
VANDELS_UDS_001176,34.373200,-5.270110,,0
VANDELS_UDS_001311,34.374100,-5.269280,3.527,3
VANDELS_UDS_002096,34.381320,-5.265410,3.2364,4
VANDELS_UDS_002133,34.381610,-5.265130,3.2383,4
VANDELS_UDS_002072,34.379440,-5.265040,4.2402,4
VANDELS_UDS_001495,34.374550,-5.268370,3.5204,2
VANDELS_UDS_001814,34.375850,-5.266350,3.52,3
VANDELS_UDS_028125,34.383180,-5.261310,3.5214,3
VANDELS_UDS_003724,34.395120,-5.255390,3.4616,4
VANDELS_UDS_004308,34.383570,-5.251900,4.8656,4
VANDELS_UDS_157694,34.345520,-5.279250,2.3158,4
VANDELS_UDS_000878,34.336260,-5.271810,3.0051,1
VANDELS_UDS_002412,34.338370,-5.263220,3.0814,2
VANDELS_UDS_003118,34.352420,-5.258840,4.3634,4
VANDELS_UDS_003266,34.351350,-5.259020,1.4486,4
VANDELS_UDS_002655,34.362060,-5.261440,3.7189,2
VANDELS_UDS_002789,34.365920,-5.260790,3.9567,4
VANDELS_UDS_003657,34.356560,-5.255760,3.353,1
VANDELS_UDS_028463,34.377700,-5.255220,3.954,3
VANDELS_UDS_005331,34.378410,-5.246520,1.3639,4
VANDELS_UDS_006212,34.377190,-5.240800,2.8793,4
VANDELS_UDS_006283,34.376150,-5.240040,3.2301,2
VANDELS_UDS_005883,34.371560,-5.242390,3.0826,3
VANDELS_UDS_002308,34.407890,-5.264430,2.3098,4
VANDELS_UDS_002376,34.408110,-5.264150,3.076,1
VANDELS_UDS_003236,34.410460,-5.259260,1.4175,4
VANDELS_UDS_003490,34.406550,-5.256790,3.1079,2
VANDELS_UDS_003414,34.401200,-5.257170,2.9742,9
VANDELS_UDS_004017,34.404200,-5.254290,2.3913,4
VANDELS_UDS_003613,34.420030,-5.256190,2.5889,4
VANDELS_UDS_004833,34.429320,-5.248620,2.5857,4
VANDELS_UDS_004760,34.412680,-5.248850,4.0846,2
VANDELS_UDS_003820,34.398200,-5.255290,2.8873,4
VANDELS_UDS_004408,34.392650,-5.251700,2.3334,4
VANDELS_UDS_005504,34.393230,-5.244460,3.0813,3
VANDELS_UDS_005487,34.396400,-5.244470,4.9372,4
VANDELS_UDS_006161,34.414720,-5.240820,3.1019,4
VANDELS_UDS_007280,34.413580,-5.235400,2.3882,4
VANDELS_UDS_006941,34.405930,-5.236720,1.1828,29
VANDELS_UDS_006966,34.405440,-5.236640,4.0739,2
VANDELS_UDS_007352,34.404730,-5.234830,4.0759,4
VANDELS_UDS_005386,34.427530,-5.245130,3.1113,2
VANDELS_UDS_006312,34.435660,-5.240000,3.4647,3
VANDELS_UDS_006436,34.440380,-5.240220,1.0387,4
VANDELS_UDS_005693,34.425400,-5.243190,3.25,2
VANDELS_UDS_006970,34.427350,-5.237120,2.5219,4
VANDELS_UDS_007481,34.435970,-5.233880,3.549,2
VANDELS_UDS_008069,34.438480,-5.230590,3.2468,2
VANDELS_UDS_009032,34.446380,-5.225600,2.3689,4
VANDELS_UDS_006807,34.421260,-5.237660,3.3956,4
VANDELS_UDS_008367,34.425410,-5.229290,2.5217,4
VANDELS_UDS_009250,34.420720,-5.224730,2.5853,4
VANDELS_UDS_009613,34.418270,-5.222140,2.289,4
VANDELS_UDS_030295,34.431860,-5.222220,3.1853,1
VANDELS_UDS_005769,34.389780,-5.243770,1.4048,24
VANDELS_UDS_005601,34.390590,-5.243870,3.5056,1
VANDELS_UDS_006345,34.378990,-5.239770,3.197,2
VANDELS_UDS_006985,34.385160,-5.236820,2.586,2
VANDELS_UDS_007076,34.384590,-5.236190,2.9953,2
VANDELS_UDS_007346,34.394980,-5.235500,1.0662,4
VANDELS_UDS_009041,34.400000,-5.226740,2.541,3
VANDELS_UDS_009205,34.400490,-5.225200,1.0935,4
VANDELS_UDS_008805,34.395540,-5.226280,3.8032,4
VANDELS_UDS_009473,34.398610,-5.222670,3.8046,4
VANDELS_UDS_007270,34.374970,-5.235270,5.239,1
VANDELS_UDS_008288,34.385830,-5.229410,3.2027,3
VANDELS_UDS_008449,34.379660,-5.228250,4.358,4
VANDELS_UDS_008985,34.382920,-5.226510,1.3687,4
VANDELS_UDS_008497,34.408380,-5.228750,2.5883,4
VANDELS_UDS_030120,34.410750,-5.225430,3.0817,1
VANDELS_UDS_012864,34.415000,-5.204780,1.433,3
VANDELS_UDS_013753,34.405360,-5.200360,1.2686,4
VANDELS_UDS_003452,34.331520,-5.257640,1.1945,4
VANDELS_UDS_003988,34.334790,-5.253930,3.405,4
VANDELS_UDS_004455,34.330770,-5.252940,1.411,4
VANDELS_UDS_005225,34.325650,-5.246000,3.722,4
VANDELS_UDS_003783,34.312000,-5.255150,3.8056,3
VANDELS_UDS_003857,34.309930,-5.254700,,20
VANDELS_UDS_006359,34.350310,-5.239800,3.3223,4
VANDELS_UDS_008776,34.361590,-5.226810,3.641,1
VANDELS_UDS_008044,34.348220,-5.230770,3.9774,2
VANDELS_UDS_029983,34.343310,-5.227760,3.9698,3
VANDELS_UDS_008506,34.341890,-5.227900,4.0913,21
VANDELS_UDS_009241,34.345430,-5.223760,3.031,1
VANDELS_UDS_008423,34.301910,-5.230150,1.471,3
VANDELS_UDS_009559,34.309380,-5.221930,3.9891,3
VANDELS_UDS_008074,34.285580,-5.230420,3.69,3
VANDELS_UDS_009754,34.299440,-5.220810,3.1913,3
VANDELS_UDS_009626,34.304700,-5.221820,3.1814,22
VANDELS_UDS_009604,34.307530,-5.221760,3.1916,29
VANDELS_UDS_009450,34.326380,-5.222730,3.4204,2
VANDELS_UDS_012992,34.316310,-5.203240,4.0488,3
VANDELS_UDS_013248,34.375780,-5.202390,3.052,4
VANDELS_UDS_013832,34.368360,-5.199170,3.0068,1
VANDELS_UDS_012907,34.385550,-5.205010,1.3775,4
VANDELS_UDS_013121,34.392960,-5.202650,3.2006,3
VANDELS_UDS_013471,34.397050,-5.201040,3.115,2
VANDELS_UDS_013506,34.378640,-5.200920,3.0559,2
VANDELS_UDS_014072,34.383660,-5.198090,2.985,2
VANDELS_UDS_014020,34.397030,-5.198270,3.204,2
VANDELS_UDS_014886,34.403270,-5.193630,3.4898,1
VANDELS_UDS_015066,34.406800,-5.192650,4.8917,9
VANDELS_UDS_014154,34.379700,-5.197450,4.1308,1
VANDELS_UDS_014139,34.372090,-5.197910,3.1831,1
VANDELS_UDS_014012,34.336380,-5.198380,3.197,1
VANDELS_UDS_014153,34.344830,-5.197700,3.2342,3
VANDELS_UDS_014163,34.340140,-5.197810,3.12,1
VANDELS_UDS_014492,34.353170,-5.195700,3.9887,4
VANDELS_UDS_017139,34.371110,-5.180980,4.0556,4
VANDELS_UDS_017685,34.377050,-5.178050,3.0599,4
VANDELS_UDS_018522,34.381280,-5.174620,2.4647,4
VANDELS_UDS_018872,34.371470,-5.171580,4.8799,4
VANDELS_UDS_019193,34.369970,-5.170460,2.515,4
VANDELS_UDS_019661,34.361700,-5.167360,3.0994,2
VANDELS_UDS_020341,34.375130,-5.164740,1.086,4
VANDELS_UDS_020573,34.373980,-5.163440,,0
VANDELS_UDS_020821,34.373550,-5.163230,1.0909,4
VANDELS_UDS_020373,34.364450,-5.163530,1.0935,23
VANDELS_UDS_020513,34.357620,-5.162690,3.9793,3
VANDELS_UDS_020937,34.358420,-5.160440,3.9692,2
VANDELS_UDS_020396,34.365370,-5.163400,3.04,1
VANDELS_UDS_021584,34.363620,-5.156660,3.215,1
VANDELS_UDS_009004,34.451970,-5.225310,3.3588,1
VANDELS_UDS_009362,34.453940,-5.223250,3.358,2
VANDELS_UDS_009221,34.448540,-5.224010,3.8405,3
VANDELS_UDS_013344,34.463740,-5.202290,3.3861,1
VANDELS_UDS_013704,34.442000,-5.201680,1.0574,4
VANDELS_UDS_013664,34.460350,-5.199970,4.5365,4
VANDELS_UDS_013308,34.475080,-5.201630,4.4498,4
VANDELS_UDS_013586,34.468800,-5.201320,2.5839,4
VANDELS_UDS_015550,34.457410,-5.190280,3.2068,3
VANDELS_UDS_012726,34.431860,-5.204550,3.5897,21
VANDELS_UDS_012774,34.432220,-5.204430,4.9454,3
VANDELS_UDS_012882,34.438090,-5.204180,3.7056,2
VANDELS_UDS_013232,34.434330,-5.202170,3.1099,2
VANDELS_UDS_013500,34.429110,-5.201100,3.7054,4
VANDELS_UDS_014434,34.443320,-5.195880,4.1474,3
VANDELS_UDS_014660,34.445190,-5.195290,4.1528,4
VANDELS_UDS_014560,34.448400,-5.195420,3.4163,1
VANDELS_UDS_015658,34.438040,-5.189230,4.0312,4
VANDELS_UDS_014950,34.421440,-5.193420,2.9258,4
VANDELS_UDS_015094,34.428670,-5.192660,2.9778,2
VANDELS_UDS_015507,34.419090,-5.190290,3.61,4
VANDELS_UDS_016226,34.434640,-5.186010,4.0395,3
VANDELS_UDS_015438,34.452860,-5.190950,3.7005,3
VANDELS_UDS_016296,34.447580,-5.185640,3.7061,4
VANDELS_UDS_017146,34.451660,-5.180800,3.7279,3
VANDELS_UDS_019129,34.471540,-5.170380,3.3111,3
VANDELS_UDS_019748,34.466730,-5.167680,1.276,4
VANDELS_UDS_019393,34.442740,-5.168750,1.2761,29
VANDELS_UDS_019400,34.442940,-5.168730,3.9641,3
VANDELS_UDS_019448,34.443600,-5.168470,3.9949,1
VANDELS_UDS_019708,34.444950,-5.168230,1.4203,29
VANDELS_UDS_019505,34.441250,-5.169200,2.8555,4
VANDELS_UDS_018225,34.494990,-5.175120,2.9793,3
VANDELS_UDS_018973,34.502060,-5.171690,1.0429,4
VANDELS_UDS_019554,34.507580,-5.167850,3.2252,2
VANDELS_UDS_017820,34.488020,-5.177280,3.7081,3
VANDELS_UDS_018563,34.493730,-5.173360,2.9795,4
VANDELS_UDS_018516,34.483200,-5.173710,4.889,2
VANDELS_UDS_019386,34.499850,-5.168770,3.6021,1
VANDELS_UDS_019439,34.498900,-5.168710,3.6704,22
VANDELS_UDS_020019,34.492550,-5.165220,3.3494,1
VANDELS_UDS_020843,34.496100,-5.161040,3.7787,1
VANDELS_UDS_021031,34.494700,-5.159780,3.489,1
VANDELS_UDS_021130,34.495630,-5.159530,3.6039,2
VANDELS_UDS_018927,34.519890,-5.172060,1.0429,4
VANDELS_UDS_019235,34.517420,-5.169660,,20
VANDELS_UDS_019362,34.517040,-5.169340,1.106,4
VANDELS_UDS_020601,34.527180,-5.162180,3.2035,2
VANDELS_UDS_020437,34.522880,-5.163330,3.2045,4
VANDELS_UDS_020928,34.512940,-5.160590,3.1346,4
VANDELS_UDS_020932,34.518910,-5.160530,3.6005,4
VANDELS_UDS_021398,34.529640,-5.157920,2.488,3
VANDELS_UDS_021776,34.527340,-5.155690,3.2124,9
VANDELS_UDS_022593,34.529440,-5.150950,4.5704,1
VANDELS_UDS_022828,34.530600,-5.149500,3.5841,3
VANDELS_UDS_021097,34.504720,-5.159530,3.5946,2
VANDELS_UDS_021604,34.490230,-5.156440,3.0795,1
VANDELS_UDS_022834,34.491990,-5.150480,1.6647,3
VANDELS_UDS_022130,34.477140,-5.153500,4.1534,4
VANDELS_UDS_034287,34.479330,-5.153290,3.4193,29
VANDELS_UDS_022487,34.484490,-5.151660,3.06,4
VANDELS_UDS_020729,34.464910,-5.162840,1.388,1
VANDELS_UDS_023786,34.469680,-5.145750,3.616,1
VANDELS_UDS_191361,34.501950,-5.121860,1.4061,4
VANDELS_UDS_375550,34.497100,-5.120160,3.3283,3
VANDELS_UDS_017616,34.410520,-5.179000,2.37,4
VANDELS_UDS_018210,34.410150,-5.175060,3.5463,9
VANDELS_UDS_017910,34.426700,-5.176690,3.8678,3
VANDELS_UDS_019290,34.414070,-5.169500,3.6132,2
VANDELS_UDS_018981,34.419420,-5.171240,3.845,9
VANDELS_UDS_018574,34.390730,-5.173550,4.1288,4
VANDELS_UDS_019230,34.392120,-5.169740,4.9557,4
VANDELS_UDS_019329,34.397170,-5.169760,1.3644,4
VANDELS_UDS_019881,34.407850,-5.166120,3.5709,3
VANDELS_UDS_033733,34.406840,-5.162410,3.1424,9
VANDELS_UDS_020721,34.408640,-5.163090,2.5189,4
VANDELS_UDS_021526,34.411000,-5.157100,3.2172,4
VANDELS_UDS_020331,34.429850,-5.164160,2.9229,2
VANDELS_UDS_021575,34.430320,-5.156580,3.2066,3
VANDELS_UDS_021218,34.446480,-5.159390,1.4666,3
VANDELS_UDS_023783,34.441010,-5.146840,,20
VANDELS_UDS_021234,34.420970,-5.158690,4.6008,4
VANDELS_UDS_021435,34.423160,-5.157400,6.1113,9
VANDELS_UDS_021644,34.422710,-5.156710,2.2861,4
VANDELS_UDS_022090,34.421760,-5.153690,3.4966,3
VANDELS_UDS_023809,34.440350,-5.146750,3.6955,1
VANDELS_UDS_023147,34.427200,-5.147820,3.7596,2
VANDELS_UDS_026775,34.424960,-5.141650,4.4327,3
VANDELS_UDS_023348,34.433850,-5.142570,3.4164,4
VANDELS_UDS_019988,34.393320,-5.165670,3.2212,4
VANDELS_UDS_020539,34.393920,-5.162570,3.2241,3
VANDELS_UDS_020674,34.391800,-5.161780,3.657,2
VANDELS_UDS_021036,34.378480,-5.162170,1.094,4
VANDELS_UDS_021074,34.383930,-5.159770,3.102,1
VANDELS_UDS_021253,34.386390,-5.158580,3.056,23
VANDELS_UDS_021262,34.387930,-5.158650,3.4193,1
VANDELS_UDS_021879,34.400020,-5.155060,3.2259,3
VANDELS_UDS_034333,34.404970,-5.152630,3.927,9
VANDELS_UDS_022006,34.397660,-5.154140,3.7269,4
VANDELS_UDS_022988,34.396370,-5.148740,3.1499,3
VANDELS_UDS_021345,34.370090,-5.158000,3.2171,2
VANDELS_UDS_021861,34.368970,-5.155030,3.8046,4
VANDELS_UDS_023968,34.389060,-5.147210,4.1141,2
VANDELS_UDS_023992,34.387540,-5.147450,2.5286,4
VANDELS_UDS_023017,34.391380,-5.148530,4.1187,4
VANDELS_UDS_026193,34.394830,-5.143510,4.6266,3
VANDELS_UDS_026657,34.384160,-5.139770,3.8161,3
VANDELS_UDS_025991,34.387230,-5.136530,4.1213,4
VANDELS_UDS_023573,34.415800,-5.145070,2.966,21
VANDELS_UDS_023283,34.417330,-5.145040,3.5435,4
VANDELS_UDS_026235,34.410980,-5.138670,3.1402,2
VANDELS_UDS_026287,34.424510,-5.139230,3.4981,4
VANDELS_UDS_026028,34.421400,-5.136650,1.0919,4
VANDELS_UDS_025203,34.420960,-5.132030,3.611,4
VANDELS_UDS_026615,34.401950,-5.140860,3.199,3
VANDELS_UDS_024647,34.410820,-5.129710,3.1609,2
VANDELS_UDS_024233,34.408090,-5.126820,3.5462,4
VANDELS_UDS_022401,34.451690,-5.152080,2.739,22
VANDELS_UDS_022437,34.451190,-5.152120,2.7391,4
VANDELS_UDS_022558,34.454810,-5.151100,,0
VANDELS_UDS_026054,34.454120,-5.137390,3.9683,3
VANDELS_UDS_025687,34.466770,-5.135690,3.542,1
VANDELS_UDS_025553,34.457290,-5.132610,3.7277,21
VANDELS_UDS_025675,34.457680,-5.133650,3.502,4
VANDELS_UDS_025385,34.458330,-5.132750,3.9717,3
VANDELS_UDS_024503,34.463010,-5.128950,3.006,1
VANDELS_UDS_026320,34.443010,-5.140010,3.226,3
VANDELS_UDS_026015,34.435740,-5.137720,3.497,4
VANDELS_UDS_026008,34.438400,-5.134980,3.2238,1
VANDELS_UDS_025538,34.450530,-5.133290,2.6134,4
VANDELS_UDS_025660,34.474150,-5.134990,4.154,4
VANDELS_UDS_025095,34.471170,-5.131130,3.5556,2
VANDELS_UDS_025281,34.470470,-5.131160,3.5455,24
VANDELS_UDS_192356,34.486330,-5.117580,1.4119,3
VANDELS_UDS_193667,34.483740,-5.110470,1.0945,3
VANDELS_UDS_191447,34.463900,-5.121240,1.5101,4
VANDELS_UDS_380576,34.482770,-5.108320,3.3054,2
VANDELS_UDS_379621,34.472060,-5.109730,3.5965,4
